address,transaction_count,unique_customers,total_received_usdt,avg_payment_size,median_payment_size,max_customer_share,transaction_span_days,days_active,hours_active,peak_hour_utc,estimated_region,customer_return_rate,returning_customers,first_seen,last_seen,merchant_size
ttt6haehprhneckalkkmhvgr1huuuuuuuu,6,6,170.0,28.33,25.0,0.167,0,1,3,1,Asia-Pacific,0.0,0,2025-06-12 01:02:39-07:00,2025-06-12 12:48:00-07:00,Small
ttru4ayyyimdhuksypfmnyiu95ffbtyumk,6,6,392.0,65.33,49.0,0.167,0,1,5,2,Asia-Pacific,0.0,0,2025-06-12 02:01:24-07:00,2025-06-12 11:31:18-07:00,Small
thcribzecvars3qrgyglgrac8aeruj39hm,6,6,297.06,49.51,46.22,0.167,0,1,1,9,Europe-Africa,0.0,0,2025-06-12 09:04:09-07:00,2025-06-12 09:39:18-07:00,Small
thcei2r2kckgf5npgelmmux2i9y6666666,6,6,282.73,47.12,32.5,0.167,1,2,5,5,Asia-Pacific,0.0,0,2025-06-11 09:14:21-07:00,2025-06-12 13:22:24-07:00,Small
tgwvhqhpmtyp4zqkmuzzdi8cxyr9muacbe,6,5,85.56,14.26,7.14,0.333,0,2,5,13,Europe-Africa,0.2,1,2025-06-11 14:59:33-07:00,2025-06-12 13:12:45-07:00,Small
ttqjjxe45ywjcng1xdyg8t1gjwbk23geqt,6,5,421.19,70.2,48.83,0.333,0,2,5,6,Asia-Pacific,0.2,1,2025-06-11 17:15:03-07:00,2025-06-12 09:29:09-07:00,Small
ttpov2ngh3yo9xi6sqdduknaeypppppppp,6,5,75.0,12.5,10.0,0.333,1,2,4,8,Europe-Africa,0.2,1,2025-06-11 07:41:21-07:00,2025-06-12 08:45:09-07:00,Small
twfncsha8q9fiahhwfeze2u83qc7567iks,6,5,496.17,82.7,76.01,0.333,0,2,6,9,Europe-Africa,0.2,1,2025-06-11 10:38:54-07:00,2025-06-12 09:14:42-07:00,Small
twf3ucm9n1fpidfpq1ytgeobz8jakcgvve,6,6,261.21,43.54,24.26,0.167,0,2,5,10,Europe-Africa,0.0,0,2025-06-11 19:00:57-07:00,2025-06-12 10:30:27-07:00,Small
tdewfaxksdzifng8tqpmre2hmnhslb1vsn,6,6,360.33,60.06,53.14,0.167,1,2,4,9,Europe-Africa,0.0,0,2025-06-11 09:00:27-07:00,2025-06-12 10:09:27-07:00,Small
tgykmq1b13tzamrvprksbmon6gfwv3kqpc,6,5,546.2,91.03,89.75,0.333,0,2,5,9,Europe-Africa,0.2,1,2025-06-11 18:39:48-07:00,2025-06-12 09:09:48-07:00,Small
ttwfwvzja4zp37zsitmebuuhb2kyab65jk,6,6,149.83,24.97,25.11,0.167,0,2,6,11,Europe-Africa,0.0,0,2025-06-11 14:31:48-07:00,2025-06-12 11:19:45-07:00,Small
tde8rqq5r8jasdu31tmjwohglv9mc6inip,6,6,109.9,18.32,17.5,0.167,1,2,6,13,Europe-Africa,0.0,0,2025-06-11 08:34:36-07:00,2025-06-12 13:18:21-07:00,Small
td1hlklinlxsjd2asrkcm4sriokkkkkkkk,6,6,176.0,29.33,23.0,0.167,0,2,5,2,Asia-Pacific,0.0,0,2025-06-11 15:14:24-07:00,2025-06-12 08:58:30-07:00,Small
twk2c5akr2eze6ixlddatvmhxi12345678,6,6,476.0,79.33,52.0,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 08:26:24-07:00,2025-06-12 11:09:24-07:00,Small
twidf66j5vhrfcac2w4fxtrxceudxccwqc,6,5,574.0,95.67,99.0,0.333,0,1,2,9,Europe-Africa,0.2,1,2025-06-12 04:49:54-07:00,2025-06-12 09:30:12-07:00,Small
tdaszqgnjgrqjhewjzbk2jfcp8p9ao9rd7,6,6,150.02,25.0,25.0,0.167,0,1,4,9,Europe-Africa,0.0,0,2025-06-12 08:40:45-07:00,2025-06-12 11:17:24-07:00,Small
tmkw5m4a1cs5872srh6gadhmdcgigd9bck,6,6,417.0,69.5,58.5,0.167,1,2,6,13,Europe-Africa,0.0,0,2025-06-11 10:10:54-07:00,2025-06-12 13:27:30-07:00,Small
tmkury8fms3xmafkbsmj6vteqcfjfklues,6,6,177.07,29.51,31.61,0.167,1,2,2,11,Europe-Africa,0.0,0,2025-06-11 09:29:27-07:00,2025-06-12 11:09:12-07:00,Small
tmkmmg92xuspxkj15vfdbdeylmtn3rmpe4,6,6,576.56,96.09,82.69,0.167,0,1,2,3,Asia-Pacific,0.0,0,2025-06-12 02:52:48-07:00,2025-06-12 03:05:36-07:00,Small
tb8hr6gobw8zx9faybzeqjcpfgxlviww2l,6,5,232.81,38.8,12.22,0.333,1,2,5,9,Europe-Africa,0.2,1,2025-06-11 09:01:39-07:00,2025-06-12 09:04:12-07:00,Small
tb7uh635ckvwu2nsutntlfswa5zfstrt3m,6,6,414.24,69.04,69.74,0.167,0,2,6,7,Europe-Africa,0.0,0,2025-06-11 08:11:39-07:00,2025-06-12 07:27:27-07:00,Small
tb2dgke7i9quhphcmwf56vyvbsnpspugyj,6,5,251.0,41.83,36.0,0.333,0,2,4,5,Asia-Pacific,0.2,1,2025-06-11 11:23:45-07:00,2025-06-12 05:58:33-07:00,Small
tyficyck2ok3ykce2gzbeuqs6ygiudyybf,6,6,187.59,31.27,15.07,0.167,1,2,5,8,Europe-Africa,0.0,0,2025-06-11 08:11:39-07:00,2025-06-12 11:31:12-07:00,Small
tqitkznh2cvocwoz9u45jhzqksdb1nstft,6,6,393.24,65.54,55.96,0.167,1,2,5,10,Europe-Africa,0.0,0,2025-06-11 10:38:33-07:00,2025-06-12 12:10:45-07:00,Small
tmukanyys6fjz5xgefbzr1wqfmvcuuqw6w,6,6,138.13,23.02,23.02,0.167,0,2,4,10,Europe-Africa,0.0,0,2025-06-11 10:01:03-07:00,2025-06-12 07:08:48-07:00,Small
tmtz59bhitt4f6pejdf7zjmcggudwxdpvq,6,6,243.36,40.56,36.23,0.167,0,2,6,13,Europe-Africa,0.0,0,2025-06-11 22:33:21-07:00,2025-06-12 13:45:39-07:00,Small
tmwvs6tbgohnjk7wufruneala9hmyrfjtt,6,5,180.0,30.0,30.0,0.333,0,2,5,7,Europe-Africa,0.2,1,2025-06-11 20:07:33-07:00,2025-06-12 07:52:30-07:00,Small
tn48figtwebye6226k9hac32f1tcujyuje,6,6,582.43,97.07,87.65,0.167,0,2,5,7,Europe-Africa,0.0,0,2025-06-11 18:39:36-07:00,2025-06-12 07:16:42-07:00,Small
tmrxedbnukf2pps1zkgrppmrnck3az59zz,6,6,241.54,40.26,40.9,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 08:22:15-07:00,2025-06-12 11:27:06-07:00,Small
tmquqngzbaitqy2mpkbetrbkemfkupp7dv,6,5,577.18,96.2,82.47,0.333,0,1,5,11,Europe-Africa,0.2,1,2025-06-12 02:19:09-07:00,2025-06-12 11:35:33-07:00,Small
tqghhdengyxqpyzdpebbswfzeowxdhmmnr,6,5,195.03,32.51,33.3,0.333,1,2,6,10,Europe-Africa,0.2,1,2025-06-11 09:55:36-07:00,2025-06-12 10:49:24-07:00,Small
tqfjngcv6hw6m1kgww1qs3kdnvlxawdrlt,6,6,247.68,41.28,39.0,0.167,0,1,3,9,Europe-Africa,0.0,0,2025-06-12 08:53:24-07:00,2025-06-12 10:18:12-07:00,Small
tdfkxvjbvcavkrg66zzyppyvhetdd2rtqr,6,6,358.0,59.67,39.0,0.167,0,2,5,23,Asia-Pacific,0.0,0,2025-06-11 18:20:51-07:00,2025-06-12 00:02:18-07:00,Small
td9ffwda6crjlzdtlgk4ae836mkfizpq5w,6,5,397.1,66.18,50.39,0.333,0,2,6,10,Europe-Africa,0.2,1,2025-06-11 11:57:30-07:00,2025-06-12 10:55:03-07:00,Small
twhdizrg6chyesw6ereze9xswnxim2huqv,6,5,408.99,68.17,55.69,0.333,0,2,4,10,Europe-Africa,0.2,1,2025-06-11 10:19:57-07:00,2025-06-12 00:21:24-07:00,Small
twgsnvbykytmktdomkzdyvxwwmyt5ab5rm,6,5,413.09,68.85,70.89,0.333,0,2,4,7,Europe-Africa,0.2,1,2025-06-11 07:59:24-07:00,2025-06-12 07:35:06-07:00,Small
twge1vggxzuemxnnkuyedyapr1eyynjnmb,6,6,353.83,58.97,57.56,0.167,0,2,5,4,Asia-Pacific,0.0,0,2025-06-11 21:02:30-07:00,2025-06-12 04:56:48-07:00,Small
twfrclzplcf2nwjsvwneqqubvzb3flqc3m,6,5,190.0,31.67,12.5,0.333,0,2,4,23,Asia-Pacific,0.2,1,2025-06-11 23:03:39-07:00,2025-06-12 06:03:00-07:00,Small
tgg7srpqaihekq5qh2nqtda16hhcgnzjew,6,5,321.24,53.54,44.33,0.333,0,2,4,11,Europe-Africa,0.2,1,2025-06-11 19:36:00-07:00,2025-06-12 13:38:54-07:00,Small
tu7sue4gebprqrcoqivumsmv1zjmqyancs,6,6,452.25,75.38,25.62,0.167,1,2,4,11,Europe-Africa,0.0,0,2025-06-11 11:30:57-07:00,2025-06-12 11:55:27-07:00,Small
tu2fcnceazchdvsifyqml9wpnocwdqxacj,6,5,553.96,92.33,64.75,0.333,0,2,6,5,Asia-Pacific,0.2,1,2025-06-11 10:55:27-07:00,2025-06-12 05:56:57-07:00,Small
tgq719gyeykwvp64ojbjghqk6j99999999,6,6,230.0,38.33,25.0,0.167,0,2,5,9,Europe-Africa,0.0,0,2025-06-11 10:07:33-07:00,2025-06-12 09:28:15-07:00,Small
tgv9scj7s8cjerlk2zwvhvbkdstqzphj9g,6,6,204.34,34.06,21.84,0.167,1,2,6,10,Europe-Africa,0.0,0,2025-06-11 08:53:03-07:00,2025-06-12 10:39:03-07:00,Small
tu15kitm8biftmfbtatstxzgbxkntvm8ge,6,6,480.67,80.11,75.04,0.167,0,1,3,13,Europe-Africa,0.0,0,2025-06-11 11:04:06-07:00,2025-06-11 14:10:09-07:00,Small
ttzpy8o7xfnvkg9t1ltnlra2xh3ascncnp,6,6,169.0,28.17,27.0,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 08:38:51-07:00,2025-06-12 11:27:39-07:00,Small
ttyx4pp1sfhtnsrxsk89cjlw1e1gk5ma2z,6,6,448.0,74.67,25.0,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 08:55:27-07:00,2025-06-12 11:28:06-07:00,Small
ttygsybymr3wvuyebqspofoka4rngfblka,6,6,283.0,47.17,35.5,0.167,0,2,5,9,Europe-Africa,0.0,0,2025-06-11 20:45:42-07:00,2025-06-12 09:31:42-07:00,Small
tgokzajmc1syhm7hqskclsgjg3cxhhdpg5,6,6,159.0,26.5,13.5,0.167,0,2,5,4,Asia-Pacific,0.0,0,2025-06-11 07:54:18-07:00,2025-06-12 06:34:12-07:00,Small
tqeedhbgwh2eaqgut46ydcm9a2ojyck36i,6,6,240.9,40.15,36.0,0.167,1,2,6,13,Europe-Africa,0.0,0,2025-06-11 09:24:15-07:00,2025-06-12 13:09:57-07:00,Small
tyf182bsvbq2u6egae4kre6wpg6gghbfle,6,5,370.0,61.67,60.0,0.333,0,2,5,6,Asia-Pacific,0.2,1,2025-06-11 07:52:36-07:00,2025-06-12 06:58:48-07:00,Small
tylnofsgrytna5ouycafyzzdgau324cke4,6,6,92.7,15.45,16.51,0.167,0,2,6,12,Europe-Africa,0.0,0,2025-06-11 13:45:51-07:00,2025-06-12 12:30:45-07:00,Small
tyleauetpkigjbx9del33h1bhniwpvffrx,6,6,162.92,27.15,12.5,0.167,0,2,5,19,Americas,0.0,0,2025-06-11 09:27:57-07:00,2025-06-12 07:45:45-07:00,Small
tykstmnqrm1kzkkja6cvreznd9jd2mw8bw,6,5,341.0,56.83,49.0,0.333,0,2,4,12,Europe-Africa,0.2,1,2025-06-11 18:50:45-07:00,2025-06-12 12:32:48-07:00,Small
tn9vw4zgevpwfdvfwyz5amph7djbzg6nz9,6,5,480.0,80.0,57.5,0.333,1,2,4,8,Europe-Africa,0.2,1,2025-06-11 08:07:09-07:00,2025-06-12 08:56:42-07:00,Small
twdmhl7yaxqwpgftwp8r34bszhgwlmnptc,6,5,356.24,59.37,31.88,0.333,1,2,6,13,Europe-Africa,0.2,1,2025-06-11 08:50:03-07:00,2025-06-12 13:40:03-07:00,Small
twdmbw9pkjlxhaiweclfy91dfwzq7fxb4d,6,5,179.0,29.83,28.0,0.333,0,1,5,19,Americas,0.2,1,2025-06-11 08:15:45-07:00,2025-06-11 19:40:03-07:00,Small
twdcgk9nesv1nt5yprnfsyktba12345678,6,6,581.36,96.89,62.0,0.167,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 08:57:03-07:00,2025-06-12 08:28:57-07:00,Small
tdhmspcdsjyuwpszs9imv5nhnfc8qxtmfb,6,5,435.65,72.61,47.6,0.333,1,2,6,12,Europe-Africa,0.2,1,2025-06-11 11:14:36-07:00,2025-06-12 12:34:24-07:00,Small
tgkmlgrawgevwlngyqfyc1eokeiswx7swa,6,6,260.0,43.33,40.0,0.167,0,2,5,8,Europe-Africa,0.0,0,2025-06-11 14:35:12-07:00,2025-06-12 11:07:24-07:00,Small
tgdpfz6re5ex3terygp4uzykq466666666,6,6,190.0,31.67,25.0,0.167,1,2,6,12,Europe-Africa,0.0,0,2025-06-11 08:48:36-07:00,2025-06-12 12:08:57-07:00,Small
tgd1svgrdscvxjxu2bk7qr3wcstnggsan5,6,6,256.35,42.72,34.06,0.167,1,2,5,10,Europe-Africa,0.0,0,2025-06-11 08:07:21-07:00,2025-06-12 10:17:15-07:00,Small
tgcf13zz1tke18wtxmfzuyfqqkm8g2vx2x,6,5,162.76,27.13,26.9,0.333,0,1,3,12,Europe-Africa,0.2,1,2025-06-11 10:13:48-07:00,2025-06-11 13:30:54-07:00,Small
tud1gbevitmyzxvf4gctbfvhsfpvm1ixn1,6,5,165.81,27.64,24.36,0.333,0,1,5,13,Europe-Africa,0.2,1,2025-06-12 05:00:09-07:00,2025-06-12 13:27:03-07:00,Small
tucempgjvcta5arjd2jumkt4hwdvgrqkpq,6,5,401.78,66.96,48.74,0.333,0,1,3,4,Asia-Pacific,0.2,1,2025-06-12 03:06:36-07:00,2025-06-12 08:02:00-07:00,Small
tuam9eabt1md8cqghmpypauv5rvbmtmsdu,6,5,538.4,89.73,82.35,0.333,1,2,4,9,Europe-Africa,0.2,1,2025-06-11 08:12:06-07:00,2025-06-12 09:35:03-07:00,Small
tu9x9eeckpvqbhzgbn6cjenuhlac9q3osh,6,5,144.0,24.0,15.0,0.333,0,2,5,2,Asia-Pacific,0.2,1,2025-06-11 11:23:51-07:00,2025-06-12 06:43:24-07:00,Small
tgnaifum3vrxzfhmzrvqjjjfi2rydxm6n5,6,6,378.0,63.0,25.5,0.167,0,2,5,21,Americas,0.0,0,2025-06-11 11:48:00-07:00,2025-06-12 03:45:00-07:00,Small
tgn8wj3kq1sygnc8ms4o2bxjhnjjc2gsmb,6,5,93.51,15.59,12.76,0.333,0,2,4,6,Asia-Pacific,0.2,1,2025-06-11 07:50:54-07:00,2025-06-12 06:47:45-07:00,Small
tgn3v2pps67ptr9fruzyi3fpd5sygmrp3g,6,5,149.56,24.93,26.9,0.333,0,2,5,2,Asia-Pacific,0.2,1,2025-06-11 19:09:06-07:00,2025-06-12 11:37:09-07:00,Small
tggmqvn6dibsfzffswsifcfhw7lr2bycgm,6,5,158.5,26.42,28.25,0.333,0,2,6,11,Europe-Africa,0.2,1,2025-06-11 13:33:12-07:00,2025-06-12 11:04:33-07:00,Small
tqbypusdqb68rfuj9amjwpzyrdlhnjtycj,6,6,356.27,59.38,61.26,0.167,1,2,6,13,Europe-Africa,0.0,0,2025-06-11 12:38:42-07:00,2025-06-12 13:29:54-07:00,Small
tqarps8x8u69ez36dfr7f2fxzwsng3cbbp,6,6,511.01,85.17,88.95,0.167,1,2,6,9,Europe-Africa,0.0,0,2025-06-11 08:55:18-07:00,2025-06-12 09:47:24-07:00,Small
tqagzs3pluxn5s5uqbfh7gpgzuptb1v1hr,6,6,504.0,84.0,32.0,0.167,1,2,4,8,Europe-Africa,0.0,0,2025-06-11 08:03:39-07:00,2025-06-12 08:50:00-07:00,Small
tqa2jfze4hzjeerzvezhdrgxxcbjdtxx6n,6,5,399.0,66.5,68.0,0.333,0,1,3,11,Europe-Africa,0.2,1,2025-06-12 05:06:48-07:00,2025-06-12 11:19:30-07:00,Small
tmx7r7wsb1mqzq3zabkynfbvfbxd4xc4g6,6,5,174.1,29.02,18.15,0.333,1,2,6,13,Europe-Africa,0.2,1,2025-06-11 10:12:36-07:00,2025-06-12 13:01:18-07:00,Small
tnfyh4wbhra93etuwfyeoynacpvcfgevph,6,6,115.0,19.17,15.0,0.167,0,2,5,21,Americas,0.0,0,2025-06-11 20:44:00-07:00,2025-06-12 07:41:06-07:00,Small
tmzwapkmvtyapfjp9vxrvybcnarns8xntn,6,5,484.76,80.79,46.75,0.333,1,2,6,10,Europe-Africa,0.2,1,2025-06-11 09:50:45-07:00,2025-06-12 10:20:00-07:00,Small
tq8jxndo2sevghdtaopyvmvmt33anwskc2,6,6,580.0,96.67,85.0,0.167,0,2,4,7,Europe-Africa,0.0,0,2025-06-11 08:18:00-07:00,2025-06-12 07:50:39-07:00,Small
tq72wyf2m4l4rxtgmzhdrefdp4ss5wt9uk,6,6,147.55,24.59,24.34,0.167,0,1,1,9,Europe-Africa,0.0,0,2025-06-12 09:05:30-07:00,2025-06-12 09:35:33-07:00,Small
tq5snwmozutvdzraogjjtdx2wztrgsrpcs,6,5,373.0,62.17,50.0,0.333,0,2,4,18,Americas,0.2,1,2025-06-11 18:02:03-07:00,2025-06-12 07:04:21-07:00,Small
tq5sirhxvxzcf4ibbugqcx3sby94kbmzqm,6,5,294.0,49.0,29.0,0.333,0,2,6,5,Asia-Pacific,0.2,1,2025-06-11 07:46:39-07:00,2025-06-12 05:06:48-07:00,Small
tdojcpkhznjufgynrnlwmno5xs1wxpgejq,6,6,143.0,23.83,15.5,0.167,0,2,6,3,Asia-Pacific,0.0,0,2025-06-11 20:31:45-07:00,2025-06-12 03:27:09-07:00,Small
tdlmjv6pqpm5szsaxy7pexx1ubkdwqucb2,6,5,541.0,90.17,81.5,0.333,0,2,5,10,Europe-Africa,0.2,1,2025-06-11 10:30:57-07:00,2025-06-12 06:29:15-07:00,Small
tddpqqanhapgpgay2bzuy84f1nptkuxlvb,6,5,115.0,19.17,19.0,0.333,1,2,4,8,Europe-Africa,0.2,1,2025-06-11 08:48:42-07:00,2025-06-12 11:31:27-07:00,Small
twen2sux4aixxw5fxwpzgagszyy8dddddc,6,5,126.0,21.0,5.0,0.333,1,2,4,13,Europe-Africa,0.2,1,2025-06-11 10:24:18-07:00,2025-06-12 13:08:09-07:00,Small
twdx2w5e8xfcezlwrjb7uk9tx2x3whzpmd,6,6,176.34,29.39,26.96,0.167,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 09:10:18-07:00,2025-06-12 11:38:42-07:00,Small
tq58pvtp4dewmvnstursg4vexs15dhgywz,6,6,272.0,45.33,22.5,0.167,0,2,5,4,Asia-Pacific,0.0,0,2025-06-11 23:01:42-07:00,2025-06-12 06:21:09-07:00,Small
tnau5ifegm6hzedsi18tess8d9hupkqcdp,6,6,240.0,40.0,40.0,0.167,1,2,6,10,Europe-Africa,0.0,0,2025-06-11 08:24:15-07:00,2025-06-12 10:07:15-07:00,Small
tavnkn1mgkucccrt97w1hqcypavtcbdvpd,6,6,150.25,25.04,13.56,0.167,0,2,5,7,Europe-Africa,0.0,0,2025-06-11 23:39:48-07:00,2025-06-12 10:14:39-07:00,Small
tarnwmokzuxgv8bau2zc4dztxuhawnkpls,6,6,226.33,37.72,38.14,0.167,1,2,5,10,Europe-Africa,0.0,0,2025-06-11 07:41:00-07:00,2025-06-12 11:37:06-07:00,Small
tarfc4utrurvhcbxuwzwx6gbr19njf7eeb,6,5,164.03,27.34,32.5,0.333,1,2,6,12,Europe-Africa,0.2,1,2025-06-11 09:49:12-07:00,2025-06-12 12:49:42-07:00,Small
typnepq3w2hbfc7et9idpwgtssr6tflezy,6,6,542.82,90.47,68.07,0.167,0,2,6,11,Europe-Africa,0.0,0,2025-06-11 14:08:12-07:00,2025-06-12 11:22:51-07:00,Small
typaxbjmjgn4k3krop8yd87sngszzpqgmt,6,6,491.1,81.85,62.5,0.167,1,2,2,6,Asia-Pacific,0.0,0,2025-06-11 08:24:39-07:00,2025-06-12 08:39:27-07:00,Small
tyml2xcueehpsznbwh4ibb75sluj5xgwfj,6,6,296.0,49.33,40.0,0.167,0,1,3,3,Asia-Pacific,0.0,0,2025-06-12 03:45:51-07:00,2025-06-12 08:04:27-07:00,Small
tuhce53tvnlyp5rbfe75cmikujb2mzzzzz,6,6,143.0,23.83,11.5,0.167,0,2,6,6,Asia-Pacific,0.0,0,2025-06-11 20:05:15-07:00,2025-06-12 06:15:42-07:00,Small
tgiky2spset3uw9awrxhw23116sl32lxor,6,5,208.91,34.82,31.34,0.333,1,2,5,11,Europe-Africa,0.2,1,2025-06-11 07:57:09-07:00,2025-06-12 11:03:51-07:00,Small
tufbz7ftk1rkne9siwuw1uwpawncj9k86m,6,6,434.19,72.36,23.57,0.167,0,2,3,9,Europe-Africa,0.0,0,2025-06-11 22:55:57-07:00,2025-06-12 09:50:42-07:00,Small
tuf8kykb5zrgjujstplgzy6hxqn9ycn2mu,6,6,543.0,90.5,47.0,0.167,0,2,5,19,Americas,0.0,0,2025-06-11 07:57:54-07:00,2025-06-12 03:30:24-07:00,Small
tuf65zq4qyo3djoe8vuvhmtu3p6phre3bl,6,5,302.41,50.4,54.41,0.333,0,1,2,20,Americas,0.2,1,2025-06-11 19:56:03-07:00,2025-06-11 20:14:39-07:00,Small
tgfkaykuqqrpcguddzeqxhcr6j1yeitfvj,6,5,202.99,33.83,29.7,0.333,0,2,5,6,Asia-Pacific,0.2,1,2025-06-11 10:14:48-07:00,2025-06-12 06:46:27-07:00,Small
tqctpw1gd2pfeel4cfxnh5kwq5jb87hro7,6,5,536.55,89.42,80.75,0.333,0,2,5,22,Asia-Pacific,0.2,1,2025-06-11 17:33:27-07:00,2025-06-12 10:20:48-07:00,Small
tqchhks36gmhonkblia5kuvaqdmdsbc5td,6,5,434.24,72.37,66.99,0.333,1,2,5,12,Europe-Africa,0.2,1,2025-06-11 11:25:00-07:00,2025-06-12 12:34:21-07:00,Small
tnpkbi6br6jajz1vngzdfg7dnm2jev7znu,6,6,137.7,22.95,19.0,0.167,0,2,6,10,Europe-Africa,0.0,0,2025-06-11 22:12:24-07:00,2025-06-12 10:07:57-07:00,Small
tnph3xvtnefvmyservp3n3ageg5cvrb7gj,6,5,169.89,28.32,33.52,0.333,0,2,6,5,Asia-Pacific,0.2,1,2025-06-11 08:01:57-07:00,2025-06-12 05:16:36-07:00,Small
tndj7qhtzskal1mugwbu1xjkpvmrfvxn76,6,5,495.82,82.64,28.13,0.333,1,2,5,10,Europe-Africa,0.2,1,2025-06-11 08:10:51-07:00,2025-06-12 10:20:27-07:00,Small
tncmst81f6aagaqbsfzdm1geakmpscmqsj,6,5,450.0,75.0,75.0,0.333,1,2,5,9,Europe-Africa,0.2,1,2025-06-11 09:30:15-07:00,2025-06-12 13:15:03-07:00,Small
tpwbkmynthztgkz3ywzsnfn8mn8kkdh3vv,6,5,510.01,85.0,100.0,0.333,0,2,5,5,Asia-Pacific,0.2,1,2025-06-11 14:54:06-07:00,2025-06-12 11:12:24-07:00,Small
tfxawxezl39rtvspteqktec82ldrt5hkvk,6,5,227.4,37.9,28.25,0.333,0,2,5,9,Europe-Africa,0.2,1,2025-06-11 09:53:45-07:00,2025-06-12 09:31:42-07:00,Small
tfv2evlpmk9syrpf5ntgwaprg3nuewhf9x,6,6,429.0,71.5,75.0,0.167,0,2,3,2,Asia-Pacific,0.0,0,2025-06-11 23:03:06-07:00,2025-06-12 02:59:45-07:00,Small
tdwcpzjbhmfruxgkstewp39v2ic6toqybe,6,6,450.04,75.01,11.65,0.167,0,2,4,13,Europe-Africa,0.0,0,2025-06-11 14:45:48-07:00,2025-06-12 13:38:03-07:00,Small
tdvrwkhs3f3m4fn3ykomv895x9zfuic6eu,6,6,146.79,24.46,11.97,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 14:15:00-07:00,2025-06-12 08:25:39-07:00,Small
twbzrtjphbjbrpoum6dgsrsajfb5epqvdn,6,6,314.1,52.35,47.0,0.167,0,2,5,10,Europe-Africa,0.0,0,2025-06-11 09:06:39-07:00,2025-06-12 03:59:54-07:00,Small
twbzf6w6gx6xqvpocbyjjhb2etgstydts6,6,5,548.41,91.4,81.87,0.333,0,2,4,12,Europe-Africa,0.2,1,2025-06-11 13:21:51-07:00,2025-06-12 12:55:09-07:00,Small
twamge1n6xsxfvdxmnec4quwjys8j2mrrx,6,6,544.4,90.73,100.0,0.167,0,1,4,9,Europe-Africa,0.0,0,2025-06-12 00:21:06-07:00,2025-06-12 10:26:54-07:00,Small
tgfalpplzwev7ruytcvvxegfakmiumwddv,6,6,450.0,75.0,75.0,0.167,0,1,5,8,Europe-Africa,0.0,0,2025-06-12 04:06:42-07:00,2025-06-12 13:21:33-07:00,Small
tgesmndaea8qown9chp4s4gzjkxupugufj,6,5,329.8,54.97,54.9,0.333,1,2,6,9,Europe-Africa,0.2,1,2025-06-11 07:50:57-07:00,2025-06-12 09:42:30-07:00,Small
tg1ua6hkkcvcajkadt9tpm45ochubaaf2z,6,6,564.02,94.0,89.0,0.167,1,2,6,13,Europe-Africa,0.0,0,2025-06-11 10:51:21-07:00,2025-06-12 13:26:00-07:00,Small
tfyk3sfexdswe2kx8abofewbgz7qwcyura,6,5,136.76,22.79,22.65,0.333,0,2,5,14,Americas,0.2,1,2025-06-11 14:03:36-07:00,2025-06-12 07:23:06-07:00,Small
tnscpzy6u7fvbqwesrrcfnvaxrj9psay82,6,5,184.0,30.67,31.5,0.333,0,2,6,9,Europe-Africa,0.2,1,2025-06-11 11:59:27-07:00,2025-06-12 09:33:27-07:00,Small
tnjkexqvsgrprndsvkws3xtvzri5kczqve,6,5,194.26,32.38,25.63,0.333,1,2,5,11,Europe-Africa,0.2,1,2025-06-11 11:33:27-07:00,2025-06-12 12:38:48-07:00,Small
tpu8pupac3rv8fpz7cnxvdvpmfknjuhmos,6,6,336.5,56.08,46.0,0.167,0,2,5,6,Asia-Pacific,0.0,0,2025-06-11 20:45:48-07:00,2025-06-12 08:42:36-07:00,Small
tg3ra33ktlk4cjcvljvydxyxmqokyojmam,6,6,83.8,13.97,15.0,0.167,0,2,6,8,Europe-Africa,0.0,0,2025-06-11 10:19:21-07:00,2025-06-12 08:10:15-07:00,Small
tfo7bbtk4n6vgkfvdxrt5ega9vus8uhfvj,6,5,231.38,38.56,27.81,0.333,1,2,4,11,Europe-Africa,0.2,1,2025-06-11 10:04:06-07:00,2025-06-12 12:44:12-07:00,Small
tuqn7n3gcioerfvzalkayjcbyjbhascv8x,6,6,267.0,44.5,23.0,0.167,1,2,5,9,Europe-Africa,0.0,0,2025-06-11 09:32:54-07:00,2025-06-12 09:38:33-07:00,Small
tuqhcwf8ixpdjzurh2as4haynxoepawkxp,6,5,492.0,82.0,98.0,0.333,0,2,6,7,Europe-Africa,0.2,1,2025-06-11 08:09:00-07:00,2025-06-12 07:46:57-07:00,Small
tuq8shrcjy8jejcq98a24sdxxhdnp5kf7a,6,5,307.0,51.17,50.0,0.333,0,2,5,5,Asia-Pacific,0.2,1,2025-06-11 08:14:00-07:00,2025-06-12 07:24:54-07:00,Small
tupowbrazxrjqwhjv858gnbiyzng3qab7k,6,6,349.16,58.19,15.08,0.167,1,2,5,8,Europe-Africa,0.0,0,2025-06-11 08:48:42-07:00,2025-06-12 11:08:54-07:00,Small
